date,ndvi,max_temp,min_temp,rainfall_mm,bloom,ndvi_growth,ndvi_volatility,temp_avg_7d,heat_wave,rain_cum_30d
2013-01-17,0.3529,,,,0,0.14409999999999998,0.13165273765985078,,0,
2013-02-02,0.3268,,,,0,-0.026100000000000012,0.07677892505976801,,0,
2013-02-18,0.274,,,,0,-0.05279999999999996,0.04019589531283182,,0,
2013-03-06,0.2257,,,,0,-0.04830000000000001,0.05056668863985602,,0,
2013-03-22,0.4041,,,,0,0.1784,0.09227265756080441,,0,
2013-04-07,0.3907,,,,0,-0.013400000000000023,0.09935720071204436,,0,
2013-04-23,0.3863,,,,0,-0.004400000000000015,0.00927146158920631,,0,
2013-05-09,0.2843,,,,0,-0.10199999999999998,0.06020011074187047,,0,
2013-05-25,0.281,,,,0,-0.0032999999999999696,0.05986509834619953,,0,
2013-06-10,0.2366,,,,0,-0.04440000000000002,0.026638130565040774,,0,
2013-06-26,0.0767,,,,0,-0.1599,0.10745375749595813,,0,
2013-07-12,0.0489,,,,0,-0.027800000000000005,0.10130164526469217,,0,
2013-07-28,0.0956,,,,0,0.046700000000000005,0.023490920231730775,,0,
2013-08-13,0.0947,,,,0,-0.000899999999999998,0.02670624146774564,,0,
2013-08-29,0.5278,,,,0,0.43310000000000004,0.24979099930408524,,0,
2013-09-14,0.4927,,,,0,-0.03510000000000002,0.24055893941679551,,0,
2013-09-30,0.6361,,,,0,0.14339999999999997,0.07474897992615097,,0,
2013-10-16,0.5207,,,,0,-0.11539999999999995,0.07600956080213499,,0,
2013-11-01,0.562,,,,0,0.0413,0.05847173106154335,,0,
2013-11-17,0.526,,,,0,-0.03600000000000003,0.02247138921681216,,0,
2013-12-03,0.4354,,,,0,-0.09060000000000001,0.0652328138286257,,0,
2013-12-19,0.3446,,,,0,-0.09079999999999999,0.09070001837559623,,0,
2014-01-01,0.2892,,,,0,-0.055400000000000005,0.07381083931239493,,0,
2014-01-17,0.2326,,,,0,-0.05660000000000001,0.05600107141832383,,0,
2014-02-02,0.3603,,,,0,0.1277,0.06398705598270278,,0,
2014-02-18,0.2825,,,,0,-0.07780000000000004,0.06435596320466509,,0,
2014-03-06,0.3054,,,,0,0.02290000000000003,0.03998178752048908,,0,
2014-03-22,0.3368,,,,0,0.031399999999999983,0.02726065540909714,,0,
2014-04-07,0.3529,,,,0,0.016100000000000003,0.02415719354561287,,0,
2014-04-23,0.3627,,,,0,0.009800000000000031,0.013077079184596125,,0,
2014-05-09,0.4068,,,,0,0.04409999999999997,0.028711379857706675,,0,
2014-05-25,0.3314,,,,0,-0.07540000000000002,0.037880645893827204,,0,
2014-06-10,0.3663,,,,0,0.03490000000000004,0.03773464367571964,,0,
2014-06-26,0.1968,,,,0,-0.1695,0.08950364983247076,,0,
2014-07-12,0.0796,,,,0,-0.1172,0.14414285737882945,,0,
2014-07-28,0.0211,,,,0,-0.0585,0.08946934298033939,,0,
2014-08-13,0.2545,,,,0,0.2334,0.12144122034960068,,0,
2014-08-29,0.4949,,,,0,0.2404,0.23690861810692654,,0,
2014-09-14,0.3578,,,,0,-0.1371,0.12059537028150596,,0,
2014-09-30,0.6365,,,,0,0.27869999999999995,0.13935605476620008,,0,
2014-10-16,0.594,,,,0,-0.04249999999999998,0.1501501359750749,,0,
2014-11-01,0.5874,,,,0,-0.006599999999999939,0.02664776413385312,,0,
2014-11-17,0.512,,,,0,-0.07540000000000002,0.045557143603758635,,0,
2014-12-03,0.3506,,,,0,-0.1614,0.12097476320842092,,0,
2014-12-19,0.358,,,,0,0.007399999999999962,0.09112328644936778,,0,
2015-01-01,0.341,,,,0,-0.01699999999999996,0.008523692470610952,,0,
2015-01-17,0.2779,,,,0,-0.06310000000000004,0.04220311994786118,,0,
2015-02-02,0.223,,,,0,-0.05489999999999998,0.059047466781679755,,0,
2015-02-18,0.3731,,,,0,0.15009999999999998,0.07594631876090881,,0,
2015-03-06,0.3333,,,,0,-0.0398,0.07776046553358737,,0,
2015-03-22,0.3995,,,,0,0.06620000000000004,0.033325265690366944,,0,
2015-04-07,0.4262,,,,0,0.0267,0.04782910550421723,,0,
2015-04-23,0.3911,,,,0,-0.03510000000000002,0.018327847664147592,,0,
2015-05-09,0.3242,,,,0,-0.06690000000000002,0.05181959088993477,,0,
2015-05-25,0.2914,,,,0,-0.032799999999999996,0.05081262966363338,,0,
2015-06-10,0.2838,,,,0,-0.007599999999999996,0.021469979040516732,,0,
2015-06-26,0.2031,,,,0,-0.0807,0.048933866936239245,,0,
2015-07-12,0.0603,,,,0,-0.1428,0.11317875242288304,,0,
2015-07-28,0.019,,,,0,-0.0413,0.09660084540693008,,0,
2015-08-13,0.0467,,,,0,0.0277,0.021047327621346167,,0,
2015-08-29,0.189,,,,0,0.1423,0.09121090943522202,,0,
2015-09-14,0.5181,,,,0,0.3291,0.24178987433995983,,0,
2015-09-30,0.5648,,,,0,0.046699999999999964,0.20482241902031506,,0,
2015-10-16,0.5389,,,,1,-0.025899999999999923,0.02339636723938449,,0,
2015-11-01,0.5103,,,,1,-0.02860000000000007,0.02726114451009248,,0,
2015-11-17,0.4779,,,,0,-0.032399999999999984,0.030519720400644084,,0,
2015-12-03,0.3036,,,,0,-0.1743,0.11117189393007651,,0,
2015-12-19,0.3083,,,,0,0.0047000000000000375,0.09930318893838977,,0,
2016-01-01,0.332,,,,0,0.0237,0.01522246147420177,,0,
2016-01-17,0.3021,,,,0,-0.029900000000000038,0.01578047316570569,,0,
2016-02-02,0.3087,,,,0,0.006599999999999995,0.01570806586864078,,0,
2016-02-18,0.2591,,,,0,-0.04959999999999998,0.026934240908805345,,0,
2016-03-05,0.2954,,,,0,0.0363,0.02567339738588495,,0,
2016-03-21,0.2453,,,,0,-0.050100000000000006,0.025878369345850232,,0,
2016-04-06,0.2239,,,,0,-0.021400000000000002,0.03669745676928554,,0,
2016-04-22,0.2119,,,,0,-0.011999999999999983,0.0169190228244304,,0,
2016-05-08,0.1517,,,,0,-0.060200000000000004,0.03868867189932496,,0,
2016-05-24,0.1878,,,,0,0.03609999999999999,0.030298679839232137,,0,
2016-06-09,0.1318,,,,0,-0.055999999999999994,0.028387849513485705,,0,
2016-06-25,0.1458,,,,0,0.014000000000000012,0.02914332399253121,,0,
2016-07-11,0.0466,,,,0,-0.09920000000000001,0.053689974234801784,,0,
2016-07-27,0.0384,,,,0,-0.008200000000000006,0.05978104493343774,,0,
2016-08-12,0.2193,,,,0,0.1809,0.1021578353986305,,0,
2016-08-28,0.0738,,,,0,-0.1455,0.09587163292653539,,0,
2016-09-13,0.1573,,,,0,0.08349999999999999,0.07301426801203754,,0,
2016-09-29,0.383,,,,0,0.2257,0.1599569629619176,,0,
2016-10-15,0.4634,,,,0,0.08039999999999997,0.15869355164383184,,0,
2016-10-31,0.4405,,,,0,-0.022899999999999976,0.041422256497364474,,0,
2016-11-16,0.4434,,,,0,0.0029000000000000137,0.012468760964911783,,0,
2016-12-02,0.3139,,,,0,-0.1295,0.07394392019181477,,0,
2016-12-18,0.3371,,,,0,0.0232,0.06905092323785512,,0,
2017-01-01,0.3709,,,,0,0.0338,0.028663798306112716,,0,
2017-01-17,0.2933,,,,0,-0.0776,0.03890724011457912,,0,
2017-02-02,0.3329,,,,0,0.03959999999999997,0.038802749043508694,,0,
2017-02-18,0.3201,,,,0,-0.012799999999999978,0.020208249140722813,,0,
2017-03-06,0.2904,,,,0,-0.029700000000000004,0.021802828562677946,,0,
2017-03-22,0.2673,,,,0,-0.02310000000000001,0.026468660714138965,,0,
2017-04-07,0.2227,,,,0,-0.04459999999999997,0.03441428966771725,,0,
2017-04-23,0.1543,,,,0,-0.06840000000000002,0.05691619570327565,,0,
2017-05-09,0.1808,,,,0,0.026499999999999996,0.0344877272857112,,0,
2017-05-25,0.2211,,,,0,0.0403,0.03363673587018002,,0,
2017-06-10,0.1682,,,,0,-0.0529,0.02763228787729286,,0,
2017-06-26,0.1504,,,,0,-0.017799999999999983,0.03677349589038629,,0,
2017-07-12,0.0403,,,,0,-0.1101,0.06927873651657933,,0,
2017-07-28,0.0186,,,,0,-0.021700000000000004,0.07066840406669482,,0,
2017-08-13,0.1409,,,,0,0.12229999999999999,0.06525404202040146,,0,
2017-08-29,0.6697,,,,0,0.5287999999999999,0.34605344962881124,,0,
2017-09-14,0.7968,,,,0,0.1271,0.3478478259239233,,0,
2017-09-30,0.4452,,,,0,-0.35159999999999997,0.17803427572614589,,0,
2017-10-16,0.5464,,,,0,0.10120000000000001,0.18099915285252954,,0,
2017-11-01,0.3772,,,,0,-0.16920000000000002,0.08514113772632739,,0,
2017-11-17,0.4954,,,,0,0.11820000000000003,0.08679562200940844,,0,
2017-12-03,0.6135,,,,0,0.11810000000000004,0.11815000352659086,,0,
2017-12-19,0.3224,,,,0,-0.2911,0.14641027969374318,,0,
2018-01-01,0.3504,,,,0,0.02799999999999997,0.16059515351757497,,0,
2018-01-17,0.2691,,,,0,-0.08129999999999998,0.04130088780321248,,0,
2018-02-02,0.3846,,,,0,0.11549999999999999,0.059328997968954425,,0,
2018-02-18,0.3255,,,,0,-0.059099999999999986,0.05775525950076065,,0,
2018-03-06,0.4376,,,,0,0.11209999999999998,0.05607765449208358,,0,
2018-03-22,0.3587,,,,0,-0.07889999999999997,0.05758162322593474,,0,
2018-04-07,0.3472,,,,0,-0.01150000000000001,0.049209788999075195,,0,
2018-04-23,0.3704,,,,0,0.0232,0.011600143677279027,,0,
2018-05-09,0.2318,,,,0,-0.1386,0.07423539137994455,,0,
2018-05-25,0.2339,,,,0,0.0020999999999999908,0.07942147064868692,,0,
2018-06-10,0.2515,,,,0,0.017600000000000005,0.010818656725009715,,0,
2018-06-26,0.0786,,,,0,-0.1729,0.09515098528129018,,0,
2018-07-12,0.0594,,,,0,-0.019200000000000002,0.10580285125332718,,0,
2018-07-28,0.13,,,,0,0.0706,0.03650333318114534,,0,
2018-08-13,0.2322,,,,0,0.10219999999999999,0.08688022406355585,,0,
2018-08-29,0.2221,,,,0,-0.010099999999999998,0.05631645703818406,,0,
2018-09-14,0.2518,,,,0,0.029700000000000032,0.015101103712431192,,0,
2018-09-30,0.218,,,,0,-0.033800000000000024,0.018445143895714302,,0,
2018-10-16,0.1941,,,,0,-0.023900000000000005,0.028991205563071713,,0,
2018-11-01,0.1996,,,,1,0.005500000000000005,0.012516788725559435,,0,
2018-11-17,0.1857,,,,1,-0.013899999999999996,0.0070002380912103385,,0,
2018-12-03,0.1955,,,,1,0.009800000000000003,0.007142128534288538,,0,
2018-12-19,0.1705,,,,0,-0.024999999999999994,0.012596824996811886,,0,
2019-01-01,0.1611,,,,0,-0.00940000000000002,0.01777976377796708,,0,
2019-01-17,0.1713,,,,0,0.010200000000000015,0.005672154205736018,,0,
2019-02-02,0.1697,,,,0,-0.001600000000000018,0.005485739087274283,,0,
2019-02-18,0.1767,,,,0,0.007000000000000006,0.0036678785876369333,,0,
2019-03-06,0.1663,,,,0,-0.010399999999999993,0.005302829433454666,,0,
2019-03-22,0.1492,,,,0,-0.017100000000000004,0.013885363997160838,,0,
2019-04-07,0.1543,,,,0,0.005099999999999993,0.008778952101493744,,0,
2019-04-23,0.1879,,,,0,0.03360000000000002,0.021026411962108933,,0,
2019-05-09,0.1762,,,,0,-0.011700000000000016,0.01705608395852671,,0,
2019-05-25,0.168,,,,0,-0.008199999999999985,0.010001166598634504,,0,
2019-06-10,0.1591,,,,0,-0.008900000000000019,0.008552387580883418,,0,
2019-06-26,0.0632,,,,0,-0.09589999999999999,0.05810774475059536,,0,
2019-07-12,0.133,,,,0,0.0698,0.04958168344594286,,0,
2019-07-28,0.0097,,,,0,-0.1233,0.06182930804508263,,0,
2019-08-13,-0.021,,,,0,0.1851,0.14336855768728957,,0,
2019-08-29,-0.021,,,,0,0.1851,0.14336855768728957,,0,
2019-09-14,0.1641,,,,0,0.1851,0.14336855768728957,,0,
2019-09-30,0.2612,,,,0,0.09709999999999999,0.14336855768728957,,0,
2019-10-16,0.4202,,,,0,0.15900000000000003,0.1292907704878178,,0,
2019-11-01,0.6334,,,,0,0.21319999999999995,0.18675656168749058,,0,
2019-11-17,0.5636,,,,0,-0.06979999999999997,0.10869670341520672,,0,
2019-12-03,0.3778,,,,0,-0.18579999999999997,0.13211424349150783,,0,
2019-12-19,0.4436,,,,0,0.06579999999999997,0.09420835065605093,,0,
2020-01-01,0.4487,,,,0,0.005099999999999993,0.03954419468561059,,0,
2020-01-17,0.3672,,,,0,-0.08149999999999996,0.045653075836502785,,0,
2020-02-02,0.3917,,,,0,0.024499999999999966,0.04181606549322262,,0,
2020-02-18,0.3557,,,,0,-0.035999999999999976,0.018387042539068157,,0,
2020-03-05,0.3244,,,,0,-0.031299999999999994,0.033677341541955334,,0,
2020-03-21,0.3791,,,,0,0.05469999999999997,0.027444914525891918,,0,
2020-04-06,0.3908,,,,0,0.011699999999999988,0.035444651688703394,,0,
2020-04-22,0.3831,,,,0,-0.007699999999999985,0.005946707772666469,,0,
2020-05-08,0.4056,,,,0,0.02250000000000002,0.01143517963713233,,0,
2020-05-24,0.4355,,,,0,0.029899999999999982,0.026286942259104173,,0,
2020-06-09,0.3122,,,,0,-0.12330000000000002,0.06431751964537728,,0,
2020-06-25,0.3378,,,,0,0.02560000000000001,0.06506860482086199,,0,
2020-07-11,0.1465,,,,0,-0.1913,0.1038488805909829,,0,
2020-07-27,0.316,,,,0,0.1695,0.10472279280717049,,0,
2020-08-12,0.0083,,,,0,-0.30770000000000003,0.15411509768135512,,0,
2020-08-28,0.0397,,,,0,0.0314,0.16931575039946417,,0,
2020-09-13,0.406,,,,0,0.3663,0.22110590976573566,,0,
2020-09-29,0.4242,,,,0,0.018199999999999994,0.21692824466475902,,0,
2020-10-15,0.6072,,,,0,0.18299999999999994,0.11128168462659717,,0,
2020-10-31,0.5702,,,,1,-0.03699999999999992,0.0967591511606701,,0,
2020-11-16,0.606,,,,1,0.03579999999999994,0.021024113140234512,,0,
2020-12-02,0.3884,,,,0,-0.21759999999999996,0.11667807563262868,,0,
2020-12-18,0.4583,,,,0,0.06989999999999996,0.11109384921467721,,0,
2021-01-01,0.5326,,,,0,0.07429999999999998,0.07211118729665635,,0,
2021-01-17,0.4461,,,,0,-0.08649999999999997,0.04681805207396086,,0,
2021-02-02,0.4539,,,,0,0.007800000000000029,0.04784833678753571,,0,
2021-02-18,0.4271,,,,0,-0.026800000000000046,0.013784532394443482,,0,
2021-03-06,0.3912,,,,0,-0.03589999999999999,0.031459868615960083,,0,
2021-03-22,0.4379,,,,0,0.04670000000000002,0.024448380996161517,,0,
2021-04-07,0.3804,,,,0,-0.057499999999999996,0.030560813688995277,,0,
2021-04-23,0.4509,,,,0,0.07050000000000001,0.03751777356578436,,0,
2021-05-09,0.4911,,,,0,0.04019999999999996,0.05603686286722446,,0,
2021-05-25,0.403,,,,0,-0.08809999999999996,0.04410604644868373,,0,
2021-06-10,0.4123,,,,0,0.009299999999999975,0.04840375329799805,,0,
2021-06-26,0.2111,,,,0,-0.2012,0.11357342705639173,,0,
2021-07-12,0.2631,,,,0,0.05199999999999999,0.10443983914196842,,0,
2021-07-28,0.1299,,,,0,-0.1332,0.06713131410402781,,0,
2021-08-13,0.2637,,,,0,0.1338,0.07707684477195663,,0,
2021-08-29,0.0992,,,,0,-0.16449999999999998,0.08746921363161825,,0,
2021-09-14,0.2714,,,,0,0.17219999999999996,0.09727313777880117,,0,
2021-09-30,0.3308,,,,0,0.05940000000000001,0.12029114680640585,,0,
2021-10-16,0.3092,,,,0,-0.021600000000000008,0.03006592755928604,,0,
2021-11-01,0.4807,,,,0,0.17150000000000004,0.09340665572288474,,0,
2021-11-17,0.4871,,,,0,0.006399999999999961,0.10091384113853497,,0,
2021-12-03,0.435,,,,0,-0.05209999999999998,0.028413201157210428,,0,
2021-12-19,0.3616,,,,0,-0.07340000000000002,0.06305053528718162,,0,
2022-01-01,0.5073,,,,0,0.1457,0.07285069205802688,,0,
2022-01-17,0.4821,,,,0,-0.0252,0.07787145390535258,,0,
2022-02-02,0.3875,,,,0,-0.09459999999999996,0.06316148615519938,,0,
2022-02-18,0.4421,,,,0,0.05459999999999998,0.04748740183810289,,0,
2022-03-06,0.4108,,,,0,-0.031299999999999994,0.027397505969220495,,0,
2022-03-22,0.3709,,,,0,-0.03989999999999999,0.03568645868300014,,0,
2022-04-07,0.3644,,,,0,-0.006500000000000006,0.025123760334263116,,0,
2022-04-23,0.3591,,,,0,-0.005300000000000027,0.005910160742329411,,0,
2022-05-09,0.3267,,,,0,-0.032399999999999984,0.020408903285907252,,0,
2022-05-25,0.1991,,,,0,-0.1276,0.08458873053388116,,0,
2022-06-10,0.2631,,,,0,0.064,0.06380010449312436,,0,
2022-06-26,0.1493,,,,0,-0.11380000000000001,0.05704746561709503,,0,
2022-07-12,0.2321,,,,0,0.08280000000000001,0.0588320774181367,,0,
2022-07-28,0.0994,,,,0,-0.13269999999999998,0.06702628837503742,,0,
2022-08-13,0.0981,,,,0,-0.0012999999999999956,0.07699240222255932,,0,
2022-08-29,0.279,,,,0,0.1809,0.10406941593635319,,0,
2022-09-14,0.2765,,,,0,-0.0025000000000000022,0.10372850781407025,,0,
2022-09-30,0.3022,,,,0,0.0257,0.014171450172803156,,0,
2022-10-16,0.2831,,,,0,-0.019100000000000006,0.01334703462697144,,0,
2022-11-01,0.1626,,,,0,-0.12050000000000002,0.0756892991115671,,0,
2022-11-17,0.3521,,,,0,0.18950000000000003,0.09590924529644468,,0,
2022-12-03,0.4176,,,,0,0.0655,0.13242954101458468,,0,
2022-12-19,0.3444,,,,0,-0.07320000000000004,0.04022391494289833,,0,
2023-01-01,0.4038,,,,0,0.05940000000000001,0.038895243925191864,,0,
2023-01-17,0.3523,,,,0,-0.05149999999999999,0.03225683390126069,,0,
2023-02-02,0.3125,,,,0,-0.0398,0.04577477471271917,,0,
2023-02-18,0.3312,,,,0,0.018699999999999994,0.01991205664918148,,0,
2023-03-06,0.3105,,,,0,-0.020699999999999996,0.011417676354388206,,0,
2023-03-22,0.235,,,,0,-0.07550000000000001,0.05063460608451073,,0,
2023-04-07,0.2192,,,,0,-0.01579999999999998,0.04879477431037321,,0,
2023-04-23,0.2576,,,,0,0.03839999999999999,0.019300086355599568,,0,
2023-05-09,0.2106,,,,0,-0.046999999999999986,0.025025054112501034,,0,
2023-05-25,0.1958,,,,0,-0.014800000000000008,0.03226783744432852,,0,
2023-06-10,0.2007,,,,0,0.004899999999999988,0.007539451792645144,,0,
2023-06-26,0.0352,,,,0,-0.16549999999999998,0.09416883773308618,,0,
2023-07-12,0.0188,,,,0,-0.0164,0.10062042536185357,,0,
2023-07-28,0.0215,,,,0,0.0026999999999999975,0.008793368713622334,,0,
2023-08-13,0.04,,,,0,0.018500000000000003,0.01153964181999213,,0,
2023-08-29,0.3435,,,,0,0.30350000000000005,0.18080306966420767,,0,
2023-09-14,0.243,,,,0,-0.10050000000000003,0.15460783723127888,,0,
2023-09-30,0.3552,,,,0,0.11220000000000002,0.06167925096821652,,0,
2023-10-16,0.3622,,,,0,0.007000000000000006,0.06689105570503107,,0,
2023-11-01,0.4458,,,,0,0.08359999999999995,0.05040886165480763,,0,
2023-11-17,0.4521,,,,0,0.006300000000000028,0.050184094425759246,,0,
2023-12-03,0.3551,,,,0,-0.09699999999999998,0.054275807993373254,,0,
2023-12-19,0.1962,,,,0,-0.1589,0.1291917309015308,,0,
2024-01-01,0.204,,,,0,0.007799999999999974,0.08957423364636496,,0,
2024-01-17,0.2048,,,,0,0.0008000000000000229,0.004751140214053862,,0,
2024-02-02,0.2596,,,,0,0.05479999999999999,0.03187224497898223,,0,
2024-02-18,0.3208,,,,0,0.06119999999999998,0.05802941782693992,,0,
2024-03-05,0.2635,,,,0,-0.05729999999999996,0.03426353747061489,,0,
2024-03-21,0.2674,,,,0,0.0039000000000000146,0.032015777360548794,,0,
2024-04-06,0.3074,,,,0,0.03999999999999998,0.02429821666982097,,0,
2024-04-22,0.3373,,,,0,0.029899999999999982,0.0350714033556337,,0,
2024-05-08,0.343,,,,0,0.005700000000000038,0.019121802564966105,,0,
2024-05-24,0.2148,,,,0,-0.12820000000000004,0.07242695170538078,,0,
2024-06-09,0.2561,,,,0,0.0413,0.06543768027673537,,0,
2024-06-25,0.2496,,,,0,-0.006500000000000006,0.022207281088273422,,0,
2024-07-11,0.2832,,,,0,0.03360000000000002,0.017821429048580122,,0,
2024-07-27,0.0413,,,,0,-0.2419,0.131042906459425,,0,
2024-08-12,-0.015,,,,0,-0.0563,0.15843428711403876,,0,
2024-08-28,-0.0734,,,,0,-0.05840000000000001,0.057353203920970236,,0,
2024-09-13,-0.0344,,,,0,0.03900000000000001,0.029743122454337956,,0,
2024-09-29,0.1072,,,,0,0.1416,0.09503325733657869,,0,
2024-10-15,0.253,,,,0,0.14579999999999999,0.14370511473152348,,0,
2024-10-31,0.2362,,,,0,-0.01680000000000001,0.07977142345477028,,0,
2024-11-16,0.5277,,,,0,0.2915,0.16366356751987754,,0,
2024-12-02,0.3449,,,,0,-0.18279999999999996,0.14731133697037768,,0,
2024-12-18,0.3508,,,,0,0.005900000000000016,0.10387834230483338,,0,
