date,ndvi,max_temp,rainfall_mm,month,bloom,risk_score,geometry,ndvi_lag1,ndvi_lag2,ndvi_lag3,ndvi_lag4,max_temp_lag1,max_temp_lag2,max_temp_lag3,max_temp_lag4,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag3,rainfall_mm_lag4,ndvi_roll_mean_2,ndvi_roll_std_2,ndvi_roll_mean_4,ndvi_roll_std_4,ndvi_roll_mean_8,ndvi_roll_std_8,max_temp_roll_mean_2,max_temp_roll_std_2,max_temp_roll_mean_4,max_temp_roll_std_4,max_temp_roll_mean_8,max_temp_roll_std_8,rainfall_mm_roll_mean_2,rainfall_mm_roll_std_2,rainfall_mm_roll_mean_4,rainfall_mm_roll_std_4,rainfall_mm_roll_mean_8,rainfall_mm_roll_std_8,year,quarter,day_of_year,month_sin,month_cos,day_sin,day_cos,temp_ndvi_interaction,temp_rainfall_interaction,ndvi_rainfall_interaction,cumulative_rain_2periods,cumulative_rain_4periods,ndvi_change,ndvi_pct_change,max_temp_change,max_temp_pct_change,rainfall_mm_change,rainfall_mm_pct_change,bloom_next_1,bloom_next_2,bloom_next_4,risk_next_1,risk_next_2
2013-07-12,0.0489,28.51999982,0.0,7,0,0.4,POINT (72.05 22.77),0.0767,0.2366,0.281,0.2843,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.06280000000000005,0.019657568516968732,0.16080000000000003,0.11516379639452634,0.263575,0.1380672170668019,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,193,-0.4999999999999997,-0.8660254037844388,-0.17976658572556214,-0.9837092937736098,1.394627991198,0.0,0.0,0.0,0.0,-0.027800000000000005,-0.3624511082138201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2013-07-28,0.0956,28.51999982,0.0,7,0,0.4,POINT (72.05 22.77),0.0489,0.0767,0.2366,0.281,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.07225000000000006,0.03302188668140169,0.11445,0.08366163995523819,0.2250125,0.13628210696408893,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,209,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,-0.8977433935342336,2.726511982792,0.0,0.0,0.0,0.0,0.046700000000000005,0.9550102249488754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8
2013-08-13,0.0947,28.51999982,0.0,8,0,0.4,POINT (72.05 22.77),0.0956,0.0489,0.0767,0.2366,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.09515000000000007,0.0006363961025712656,0.078975,0.021858236433891485,0.1880125,0.12454872182059032,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,225,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,2.700843982954,0.0,0.0,0.0,0.0,-0.000899999999999998,-0.009414225941422605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8
2013-08-29,0.5278,28.51999982,0.0,8,0,0.8,POINT (72.05 22.77),0.0947,0.0956,0.0489,0.0767,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.3112500000000001,0.3062479469318933,0.19175000000000003,0.225092018220697,0.20570000000000002,0.1613432543191244,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,241,-0.8660254037844385,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,15.052855904996001,0.0,0.0,0.0,0.0,0.43310000000000004,4.573389651531151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8
2013-09-14,0.4927,28.51999982,0.0,9,0,0.8,POINT (72.05 22.77),0.5278,0.0947,0.0956,0.0489,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.5102500000000001,0.024819448019647843,0.3027,0.24008638723037437,0.23175,0.19010663924680338,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,257,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,14.051803911314,0.0,0.0,0.0,0.0,-0.03510000000000002,-0.06650246305418728,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8
2013-09-30,0.6361,28.51999982,0.0,9,0,0.8,POINT (72.05 22.77),0.4927,0.5278,0.0947,0.0956,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.5644,0.10139911242215136,0.437825,0.23675198520814972,0.27613750000000004,0.23853574118238244,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,273,-1.0,-1.8369701987210297e-16,-0.9999166586547379,-0.012910296075008843,18.141571885502,0.0,0.0,0.0,0.0,0.14339999999999997,0.2910493200730666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.8
2013-10-16,0.5207,28.51999982,0.0,10,1,0.8,POINT (72.05 22.77),0.6361,0.4927,0.5278,0.0947,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.5784,0.08160012254892827,0.5443250000000001,0.06303175786855354,0.31165000000000004,0.2525452151878663,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,289,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,14.850363906274001,0.0,0.0,0.0,0.0,-0.11539999999999995,-0.18141801603521446,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.8
2013-11-01,0.562,28.51999982,0.0,11,1,0.8,POINT (72.05 22.77),0.5207,0.6361,0.4927,0.5278,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.5413500000000001,0.02920351006300535,0.552875,0.062358980908927324,0.3723125,0.24625413955911485,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,305,-0.5000000000000004,0.8660254037844384,-0.858763958275803,0.5123714121284235,16.028239898840003,0.0,0.0,0.0,0.0,0.0413,0.07931630497407327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.8
2013-11-17,0.526,28.51999982,0.0,11,1,0.8,POINT (72.05 22.77),0.562,0.5207,0.6361,0.4927,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.544,0.02545584412271695,0.5612,0.05319755633485398,0.43195000000000006,0.2121518526231355,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,321,-0.5000000000000004,0.8660254037844384,-0.6870527672236675,0.7266075247685652,15.00151990532,0.0,0.0,0.0,0.0,-0.03600000000000003,-0.06405693950177938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.4
2013-12-03,0.4354,28.51999982,0.0,12,1,0.8,POINT (72.05 22.77),0.526,0.562,0.5207,0.6361,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.48070000000000007,0.06406387437550082,0.5110250000000001,0.05365149112559643,0.47442500000000004,0.16366622611714557,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,337,-2.4492935982947064e-16,1.0,-0.4635502709028512,0.8860706215341378,12.417607921627999,0.0,0.0,0.0,0.0,-0.09060000000000001,-0.1722433460076046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2013-12-19,0.3446,28.51999982,0.0,12,0,0.4,POINT (72.05 22.77),0.4354,0.526,0.562,0.5207,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.39000000000000007,0.06420529573173686,0.467,0.09744454833391114,0.5056625,0.08648999838957469,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,353,-2.4492935982947064e-16,1.0,-0.20510449986861926,0.9787400799669153,9.827991937972,0.0,0.0,0.0,0.0,-0.09079999999999999,-0.20854386770785482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2014-01-01,0.2892,28.51999982,0.0,1,0,0.4,POINT (72.05 22.77),0.3446,0.4354,0.526,0.562,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.31690000000000007,0.03917371567773038,0.39880000000000004,0.10403396881147332,0.4758375,0.11440113557753094,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,8.247983947944,0.0,0.0,0.0,0.0,-0.055400000000000005,-0.1607661056297156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2014-01-17,0.2326,28.51999982,0.0,1,0,0.4,POINT (72.05 22.77),0.2892,0.3446,0.4354,0.526,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.2609000000000001,0.0400222438151531,0.3254500000000001,0.08639234148156073,0.443325,0.14244646864198304,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,17,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393,6.633751958132,0.0,0.0,0.0,0.0,-0.05660000000000001,-0.19571230982019372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2014-02-02,0.3603,28.51999982,0.0,2,0,0.4,POINT (72.05 22.77),0.2326,0.2892,0.3446,0.4354,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.29645000000000005,0.09029753595752003,0.30667500000000003,0.058041443526730116,0.40885000000000005,0.12086575788274954,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,33,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,10.275755935146,0.0,0.0,0.0,0.0,0.1277,0.5490111779879623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2014-02-18,0.2825,28.51999982,0.0,2,0,0.4,POINT (72.05 22.77),0.3603,0.2326,0.2892,0.3446,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.3214,0.05501290757631041,0.29115,0.05256250247720899,0.379075,0.11869601930983188,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,49,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,8.056899949149999,0.0,0.0,0.0,0.0,-0.07780000000000004,-0.21593116847071891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2014-03-06,0.3054,28.51999982,0.0,3,0,0.4,POINT (72.05 22.77),0.2825,0.3603,0.2326,0.2892,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.29395000000000004,0.01619274528916014,0.2952,0.05298458895439882,0.34700000000000003,0.09438312500502537,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,65,1.0,6.123233995736766e-17,0.8996308696522433,0.43665123195606403,8.710007945028,0.0,0.0,0.0,0.0,0.02290000000000003,0.081061946902655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2014-03-22,0.3368,28.51999982,0.0,3,0,0.4,POINT (72.05 22.77),0.3054,0.2825,0.3603,0.2326,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.32110000000000005,0.02220315292925018,0.32125000000000004,0.03425147198783238,0.32334999999999997,0.060881242713052904,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,81,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282,9.605535939375999,0.0,0.0,0.0,0.0,0.031399999999999983,0.10281597904387674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2014-04-07,0.3529,28.51999982,0.0,4,0,0.4,POINT (72.05 22.77),0.3368,0.3054,0.2825,0.3603,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.34485000000000005,0.01138441917709107,0.3194,0.031531042904835854,0.31303749999999997,0.043773603836753945,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,97,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,10.064707936478,0.0,0.0,0.0,0.0,0.016100000000000003,0.04780285035629461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8
2014-04-23,0.3627,28.51999982,0.0,4,0,0.4,POINT (72.05 22.77),0.3529,0.3368,0.3054,0.2825,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.35780000000000006,0.006929646455609773,0.33945000000000003,0.025085786148067946,0.3153,0.046046746433844765,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,113,0.8660254037844387,-0.4999999999999998,0.9307239310379795,-0.36572252349726897,10.344203934714,0.0,0.0,0.0,0.0,0.009800000000000031,0.02776990648909039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4
2014-05-09,0.4068,28.51999982,0.0,5,0,0.8,POINT (72.05 22.77),0.3627,0.3529,0.3368,0.3054,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.38475000000000004,0.03118340905032352,0.3648,0.029966759362109803,0.33,0.054516629179937416,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,129,0.49999999999999994,-0.8660254037844387,0.7961828637826158,-0.6050560696488488,11.601935926776,0.0,0.0,0.0,0.0,0.04409999999999997,0.12158808933002474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
2014-05-25,0.3314,28.51999982,0.0,5,0,0.4,POINT (72.05 22.77),0.4068,0.3627,0.3529,0.3368,28.51999982,28.51999982,28.51999982,28.51999982,0.0,0.0,0.0,0.0,0.36910000000000004,0.0533158513014635,0.36345000000000005,0.03171902688713191,0.34235,0.03798394397636921,28.51999982,0.0,28.51999982,0.0,28.51999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,145,0.49999999999999994,-0.8660254037844387,0.6016240632249226,-0.7987793728863649,9.451527940347999,0.0,0.0,0.0,0.0,-0.07540000000000002,-0.1853490658800394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
